B01001_001E,B01001B_001E,B01001_003E,B01001_004E,B01001_027E,B01001_028E,B01001B_003E,B01001B_004E,B01001B_018E,B01001B_019E,B01001_001M,B01001B_001M,B01001_003M,B01001_004M,B01001_027M,B01001_028M,B01001B_003M,B01001B_004M,B01001B_018M,B01001B_019M,state,zip code tabulation area
329.0,0.0,2.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,83.0,10.0,3.0,10.0,8.0,13.0,10.0,10.0,10.0,10.0,42,16333
1375.0,0.0,54.0,35.0,64.0,16.0,0.0,0.0,0.0,0.0,228.0,10.0,44.0,26.0,26.0,9.0,10.0,10.0,10.0,10.0,42,16364
149.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,50.0,10.0,3.0,7.0,4.0,3.0,10.0,10.0,10.0,10.0,42,16427
10226.0,12.0,235.0,374.0,218.0,269.0,3.0,0.0,0.0,0.0,589.0,10.0,92.0,98.0,73.0,96.0,6.0,16.0,16.0,16.0,42,16441
2978.0,9.0,36.0,110.0,133.0,90.0,0.0,0.0,0.0,0.0,163.0,17.0,20.0,44.0,51.0,32.0,10.0,10.0,10.0,10.0,42,16442
188.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,10.0,10.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15662
3620.0,41.0,64.0,103.0,122.0,158.0,6.0,7.0,8.0,0.0,564.0,35.0,41.0,38.0,75.0,113.0,8.0,9.0,7.0,10.0,42,15672
375.0,18.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,141.0,29.0,27.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0,42,15677
7824.0,189.0,149.0,234.0,138.0,173.0,0.0,17.0,0.0,19.0,383.0,138.0,69.0,88.0,72.0,71.0,15.0,26.0,15.0,24.0,42,15683
832.0,0.0,28.0,12.0,28.0,4.0,0.0,0.0,0.0,0.0,253.0,10.0,34.0,13.0,35.0,6.0,10.0,10.0,10.0,10.0,42,15686
4880.0,0.0,187.0,77.0,129.0,74.0,0.0,0.0,0.0,0.0,330.0,10.0,127.0,61.0,92.0,60.0,10.0,10.0,10.0,10.0,42,18452
7443.0,1313.0,103.0,108.0,111.0,156.0,0.0,6.0,0.0,0.0,264.0,184.0,30.0,39.0,47.0,43.0,15.0,8.0,15.0,15.0,42,18472
20531.0,730.0,573.0,739.0,457.0,585.0,36.0,67.0,48.0,68.0,908.0,375.0,173.0,186.0,159.0,138.0,55.0,73.0,55.0,76.0,42,18504
20606.0,1484.0,682.0,733.0,805.0,539.0,103.0,75.0,125.0,77.0,879.0,502.0,214.0,172.0,239.0,163.0,97.0,73.0,116.0,65.0,42,18505
18555.0,1309.0,331.0,471.0,282.0,465.0,0.0,0.0,0.0,4.0,455.0,175.0,104.0,113.0,88.0,107.0,16.0,16.0,16.0,8.0,42,18612
211.0,0.0,6.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,62.0,10.0,7.0,4.0,5.0,6.0,10.0,10.0,10.0,10.0,42,18628
524.0,0.0,14.0,24.0,18.0,15.0,0.0,0.0,0.0,0.0,115.0,10.0,12.0,15.0,13.0,12.0,10.0,10.0,10.0,10.0,42,18632
2112.0,3.0,7.0,24.0,32.0,71.0,0.0,0.0,0.0,0.0,218.0,5.0,8.0,19.0,18.0,42.0,10.0,10.0,10.0,10.0,42,18656
30662.0,1396.0,916.0,888.0,804.0,678.0,82.0,76.0,231.0,16.0,287.0,508.0,260.0,165.0,229.0,154.0,132.0,66.0,164.0,16.0,42,18704
8018.0,28.0,128.0,151.0,186.0,188.0,3.0,0.0,0.0,2.0,353.0,25.0,38.0,46.0,58.0,42.0,4.0,15.0,15.0,5.0,42,18801
1527.0,4.0,51.0,45.0,33.0,32.0,0.0,0.0,0.0,0.0,180.0,7.0,36.0,21.0,22.0,19.0,10.0,10.0,10.0,10.0,42,18824
17218.0,420.0,264.0,327.0,445.0,488.0,0.0,11.0,12.0,51.0,223.0,229.0,95.0,109.0,184.0,139.0,16.0,18.0,19.0,51.0,42,18640
14015.0,187.0,329.0,316.0,368.0,427.0,15.0,0.0,11.0,22.0,640.0,137.0,109.0,138.0,113.0,118.0,28.0,16.0,17.0,20.0,42,18964
447.0,0.0,19.0,20.0,2.0,16.0,0.0,0.0,0.0,0.0,124.0,10.0,17.0,14.0,3.0,15.0,10.0,10.0,10.0,10.0,42,18083
938.0,71.0,9.0,36.0,14.0,24.0,0.0,9.0,0.0,0.0,174.0,95.0,6.0,26.0,17.0,20.0,10.0,16.0,10.0,10.0,42,18254
6771.0,594.0,124.0,125.0,192.0,154.0,0.0,13.0,0.0,0.0,482.0,118.0,55.0,55.0,80.0,58.0,15.0,20.0,15.0,15.0,42,18621
231.0,0.0,8.0,10.0,3.0,18.0,0.0,0.0,0.0,0.0,72.0,10.0,8.0,9.0,5.0,13.0,10.0,10.0,10.0,10.0,42,18817
3505.0,55.0,91.0,106.0,79.0,70.0,8.0,0.0,0.0,0.0,288.0,40.0,41.0,39.0,39.0,25.0,12.0,10.0,10.0,10.0,42,18834
27469.0,532.0,452.0,561.0,485.0,643.0,6.0,8.0,10.0,0.0,477.0,130.0,142.0,130.0,146.0,133.0,9.0,16.0,20.0,19.0,42,18901
5593.0,127.0,250.0,130.0,249.0,115.0,18.0,8.0,0.0,14.0,451.0,119.0,87.0,66.0,135.0,42.0,32.0,11.0,15.0,22.0,42,18011
7875.0,258.0,175.0,219.0,166.0,209.0,30.0,0.0,20.0,14.0,328.0,161.0,97.0,88.0,71.0,68.0,45.0,15.0,30.0,22.0,42,18037
2841.0,0.0,54.0,28.0,95.0,22.0,0.0,0.0,0.0,0.0,453.0,10.0,40.0,30.0,62.0,32.0,10.0,10.0,10.0,10.0,42,18038
42357.0,5468.0,1200.0,1383.0,855.0,1091.0,178.0,187.0,165.0,143.0,262.0,736.0,218.0,220.0,238.0,220.0,125.0,93.0,95.0,65.0,42,18042
17549.0,190.0,332.0,598.0,508.0,399.0,0.0,18.0,0.0,0.0,475.0,134.0,122.0,175.0,141.0,130.0,16.0,29.0,16.0,16.0,42,18049
33559.0,2183.0,996.0,805.0,907.0,806.0,61.0,47.0,38.0,57.0,885.0,435.0,195.0,176.0,186.0,194.0,67.0,37.0,33.0,50.0,42,18015
11217.0,210.0,198.0,274.0,319.0,334.0,4.0,4.0,29.0,23.0,496.0,100.0,77.0,89.0,165.0,95.0,7.0,6.0,27.0,22.0,42,18014
31933.0,2226.0,996.0,722.0,743.0,849.0,66.0,162.0,126.0,149.0,600.0,606.0,248.0,219.0,171.0,187.0,81.0,176.0,89.0,110.0,42,18018
21044.0,1306.0,391.0,520.0,394.0,371.0,47.0,33.0,0.0,50.0,564.0,383.0,116.0,145.0,111.0,99.0,55.0,36.0,19.0,52.0,42,18020
9391.0,342.0,200.0,283.0,344.0,226.0,0.0,10.0,42.0,84.0,38.0,327.0,89.0,111.0,101.0,145.0,15.0,15.0,62.0,130.0,42,18032
3670.0,48.0,98.0,83.0,79.0,44.0,0.0,0.0,0.0,0.0,564.0,69.0,60.0,74.0,53.0,36.0,10.0,10.0,10.0,10.0,42,18051
669.0,15.0,20.0,11.0,5.0,27.0,0.0,0.0,0.0,0.0,125.0,22.0,26.0,12.0,8.0,26.0,10.0,10.0,10.0,10.0,42,18056
680.0,0.0,32.0,29.0,0.0,38.0,0.0,0.0,0.0,0.0,271.0,10.0,50.0,46.0,10.0,50.0,10.0,10.0,10.0,10.0,42,18086
8612.0,0.0,191.0,223.0,170.0,200.0,0.0,0.0,0.0,0.0,429.0,15.0,69.0,67.0,101.0,78.0,15.0,15.0,15.0,15.0,42,18088
49583.0,8257.0,2217.0,2119.0,2212.0,2152.0,277.0,401.0,448.0,327.0,1603.0,1007.0,318.0,318.0,340.0,314.0,130.0,161.0,158.0,122.0,42,18102
6075.0,101.0,140.0,163.0,253.0,180.0,0.0,10.0,11.0,0.0,329.0,88.0,70.0,78.0,120.0,80.0,15.0,15.0,18.0,15.0,42,18224
131.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,54.0,10.0,5.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,42,18242
350.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,157.0,10.0,10.0,10.0,10.0,38.0,10.0,10.0,10.0,10.0,42,18245
3760.0,0.0,97.0,110.0,155.0,106.0,0.0,0.0,0.0,0.0,333.0,10.0,50.0,52.0,95.0,64.0,10.0,10.0,10.0,10.0,42,18249
2958.0,64.0,45.0,39.0,89.0,89.0,10.0,0.0,0.0,15.0,23.0,76.0,45.0,38.0,56.0,53.0,16.0,10.0,10.0,24.0,42,18250
2157.0,199.0,29.0,60.0,121.0,24.0,0.0,42.0,81.0,0.0,617.0,300.0,33.0,70.0,131.0,31.0,10.0,66.0,121.0,10.0,42,18325
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18430
14553.0,305.0,419.0,510.0,206.0,384.0,0.0,0.0,0.0,0.0,495.0,199.0,109.0,163.0,87.0,114.0,16.0,16.0,16.0,16.0,42,18337
248.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,10.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18340
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18349
21738.0,292.0,661.0,708.0,384.0,671.0,0.0,0.0,1.0,1.0,416.0,149.0,148.0,158.0,116.0,185.0,19.0,19.0,4.0,3.0,42,18411
5203.0,32.0,116.0,149.0,121.0,150.0,0.0,0.0,0.0,0.0,336.0,33.0,41.0,39.0,49.0,54.0,15.0,15.0,15.0,15.0,42,18414
164.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,10.0,11.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18437
4240.0,569.0,123.0,120.0,73.0,60.0,0.0,12.0,0.0,0.0,733.0,325.0,99.0,88.0,70.0,50.0,10.0,22.0,10.0,10.0,42,18326
26344.0,1533.0,559.0,619.0,586.0,735.0,60.0,71.0,69.0,60.0,553.0,362.0,156.0,173.0,185.0,150.0,91.0,50.0,110.0,79.0,42,18045
307.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,234.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,42,18221
1311.0,11.0,41.0,30.0,34.0,51.0,0.0,0.0,0.0,0.0,164.0,13.0,19.0,16.0,21.0,29.0,10.0,10.0,10.0,10.0,42,18821
3305.0,21.0,86.0,89.0,93.0,83.0,0.0,0.0,0.0,0.0,245.0,32.0,41.0,43.0,35.0,30.0,10.0,10.0,10.0,10.0,42,18822
296.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,103.0,10.0,13.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,42,18828
1855.0,10.0,91.0,41.0,87.0,36.0,0.0,0.0,0.0,0.0,209.0,14.0,42.0,21.0,42.0,13.0,10.0,10.0,10.0,10.0,42,18832
271.0,0.0,4.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,61.0,10.0,7.0,5.0,5.0,7.0,10.0,10.0,10.0,10.0,42,18842
267.0,0.0,4.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,49.0,10.0,4.0,4.0,13.0,3.0,10.0,10.0,10.0,10.0,42,18845
5549.0,24.0,196.0,148.0,150.0,177.0,0.0,0.0,0.0,0.0,265.0,15.0,42.0,34.0,28.0,38.0,15.0,15.0,15.0,15.0,42,18847
1611.0,0.0,84.0,42.0,48.0,96.0,0.0,0.0,0.0,0.0,273.0,10.0,52.0,33.0,30.0,48.0,10.0,10.0,10.0,10.0,42,18854
3185.0,11.0,12.0,73.0,40.0,37.0,0.0,0.0,0.0,0.0,438.0,17.0,20.0,53.0,38.0,34.0,10.0,10.0,10.0,10.0,42,18942
25710.0,326.0,671.0,731.0,496.0,929.0,0.0,0.0,22.0,16.0,787.0,162.0,181.0,173.0,137.0,206.0,19.0,19.0,27.0,24.0,42,18944
41173.0,1235.0,849.0,1126.0,955.0,907.0,32.0,34.0,0.0,94.0,761.0,413.0,211.0,223.0,202.0,193.0,37.0,36.0,22.0,78.0,42,18974
14057.0,24.0,259.0,259.0,320.0,148.0,0.0,0.0,0.0,0.0,658.0,27.0,115.0,100.0,174.0,83.0,16.0,16.0,16.0,16.0,42,18938
29039.0,706.0,778.0,693.0,460.0,949.0,14.0,34.0,0.0,12.0,555.0,324.0,201.0,119.0,138.0,158.0,17.0,39.0,19.0,18.0,42,18940
4170.0,24.0,53.0,185.0,38.0,135.0,0.0,0.0,0.0,0.0,308.0,37.0,58.0,95.0,43.0,88.0,10.0,10.0,10.0,10.0,42,18642
5694.0,22.0,107.0,98.0,141.0,122.0,0.0,0.0,0.0,0.0,343.0,16.0,44.0,39.0,48.0,55.0,15.0,15.0,15.0,15.0,42,18655
3586.0,9.0,85.0,94.0,46.0,118.0,0.0,0.0,0.0,0.0,243.0,9.0,39.0,29.0,19.0,44.0,10.0,10.0,10.0,10.0,42,18660
3757.0,18.0,67.0,62.0,118.0,80.0,0.0,0.0,0.0,0.0,237.0,23.0,50.0,41.0,87.0,76.0,10.0,10.0,10.0,10.0,42,18618
5301.0,9.0,84.0,74.0,85.0,170.0,0.0,0.0,0.0,0.0,250.0,11.0,84.0,58.0,72.0,100.0,15.0,15.0,15.0,15.0,42,18517
19168.0,348.0,539.0,484.0,351.0,475.0,32.0,28.0,33.0,13.0,250.0,162.0,161.0,114.0,183.0,110.0,43.0,29.0,28.0,23.0,42,18603
5062.0,1422.0,70.0,6.0,252.0,66.0,56.0,0.0,130.0,0.0,1006.0,665.0,73.0,19.0,138.0,66.0,70.0,15.0,133.0,15.0,42,18610
173.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,10.0,27.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18622
1618.0,9.0,36.0,39.0,54.0,47.0,0.0,0.0,0.0,0.0,164.0,11.0,19.0,16.0,24.0,24.0,10.0,10.0,10.0,10.0,42,18629
3114.0,9.0,59.0,106.0,77.0,122.0,0.0,0.0,0.0,0.0,243.0,8.0,25.0,37.0,45.0,39.0,10.0,10.0,10.0,10.0,42,18630
5406.0,42.0,114.0,167.0,169.0,123.0,0.0,0.0,0.0,0.0,379.0,34.0,52.0,49.0,57.0,42.0,15.0,15.0,15.0,15.0,42,18661
16075.0,50.0,392.0,302.0,442.0,352.0,0.0,0.0,0.0,0.0,295.0,41.0,145.0,93.0,108.0,100.0,16.0,16.0,16.0,16.0,42,18707
765.0,0.0,21.0,26.0,22.0,18.0,0.0,0.0,0.0,0.0,93.0,10.0,12.0,13.0,12.0,9.0,10.0,10.0,10.0,10.0,42,18829
10780.0,52.0,217.0,279.0,126.0,312.0,0.0,0.0,0.0,0.0,372.0,44.0,111.0,111.0,57.0,113.0,16.0,16.0,16.0,16.0,42,18840
2409.0,19.0,89.0,89.0,65.0,86.0,0.0,0.0,0.0,0.0,256.0,18.0,49.0,38.0,33.0,52.0,10.0,10.0,10.0,10.0,42,18850
776.0,0.0,27.0,27.0,30.0,30.0,0.0,0.0,0.0,0.0,135.0,10.0,17.0,21.0,25.0,23.0,10.0,10.0,10.0,10.0,42,18851
2123.0,63.0,54.0,105.0,60.0,30.0,0.0,0.0,0.0,0.0,147.0,73.0,26.0,69.0,28.0,24.0,10.0,10.0,10.0,10.0,42,18917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18936
15400.0,497.0,438.0,370.0,543.0,558.0,0.0,45.0,23.0,0.0,744.0,231.0,160.0,105.0,150.0,187.0,16.0,43.0,37.0,16.0,42,18969
555.0,0.0,2.0,17.0,8.0,3.0,0.0,0.0,0.0,0.0,76.0,10.0,3.0,14.0,11.0,5.0,10.0,10.0,10.0,10.0,42,18830
1970.0,4.0,43.0,42.0,20.0,37.0,0.0,0.0,0.0,0.0,160.0,6.0,17.0,20.0,10.0,21.0,10.0,10.0,10.0,10.0,42,18833
21156.0,337.0,674.0,571.0,468.0,756.0,0.0,19.0,1.0,13.0,552.0,146.0,163.0,151.0,108.0,146.0,19.0,23.0,2.0,21.0,42,18914
5389.0,8.0,185.0,109.0,130.0,49.0,0.0,0.0,0.0,0.0,325.0,14.0,92.0,60.0,82.0,37.0,15.0,15.0,15.0,15.0,42,18091
13190.0,9747.0,293.0,269.0,180.0,445.0,234.0,249.0,150.0,353.0,1041.0,1021.0,189.0,143.0,109.0,174.0,162.0,141.0,105.0,163.0,42,19153
34253.0,2914.0,1175.0,1200.0,1302.0,767.0,44.0,164.0,340.0,14.0,1153.0,737.0,233.0,241.0,308.0,191.0,47.0,104.0,224.0,27.0,42,19154
25928.0,1070.0,699.0,737.0,681.0,723.0,44.0,46.0,39.0,40.0,639.0,504.0,174.0,136.0,173.0,185.0,55.0,62.0,56.0,58.0,42,19355
5884.0,94.0,93.0,213.0,249.0,160.0,0.0,0.0,0.0,0.0,458.0,64.0,45.0,92.0,110.0,65.0,15.0,15.0,15.0,15.0,42,19362
7290.0,305.0,237.0,229.0,213.0,306.0,0.0,11.0,0.0,14.0,300.0,155.0,85.0,62.0,70.0,90.0,15.0,18.0,15.0,22.0,42,19365
19100.0,1148.0,465.0,658.0,439.0,370.0,84.0,29.0,76.0,31.0,744.0,396.0,170.0,162.0,134.0,123.0,71.0,46.0,63.0,32.0,42,19440
37067.0,5729.0,1539.0,803.0,1024.0,1022.0,452.0,147.0,343.0,140.0,1373.0,1178.0,324.0,218.0,259.0,307.0,267.0,137.0,216.0,123.0,42,19152
32399.0,29999.0,655.0,992.0,755.0,897.0,563.0,905.0,742.0,728.0,1862.0,1781.0,257.0,324.0,339.0,274.0,225.0,299.0,340.0,237.0,42,19138
44870.0,39754.0,1425.0,1595.0,2065.0,1441.0,1335.0,1497.0,1924.0,1225.0,2429.0,2458.0,376.0,381.0,445.0,287.0,373.0,371.0,421.0,301.0,42,19139
6332.0,21.0,255.0,229.0,205.0,141.0,0.0,0.0,0.0,0.0,411.0,23.0,103.0,70.0,86.0,53.0,15.0,15.0,15.0,15.0,42,18066
7789.0,238.0,221.0,182.0,167.0,186.0,0.0,0.0,0.0,0.0,541.0,158.0,96.0,63.0,71.0,78.0,15.0,15.0,15.0,15.0,42,18069
5688.0,11.0,161.0,262.0,138.0,95.0,0.0,0.0,0.0,0.0,429.0,16.0,75.0,82.0,81.0,41.0,15.0,15.0,15.0,15.0,42,18074
46333.0,4170.0,1086.0,1431.0,1391.0,1529.0,31.0,178.0,93.0,145.0,1151.0,773.0,265.0,310.0,321.0,321.0,48.0,144.0,80.0,118.0,42,18103
1919.0,2.0,36.0,43.0,26.0,24.0,0.0,0.0,0.0,0.0,228.0,4.0,16.0,22.0,15.0,12.0,10.0,10.0,10.0,10.0,42,18214
113.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,37.0,10.0,10.0,4.0,10.0,9.0,10.0,10.0,10.0,10.0,42,18230
3386.0,10.0,95.0,109.0,105.0,90.0,0.0,0.0,0.0,0.0,235.0,11.0,45.0,54.0,51.0,48.0,10.0,10.0,10.0,10.0,42,18237
284.0,0.0,6.0,4.0,7.0,24.0,0.0,0.0,0.0,0.0,102.0,10.0,8.0,5.0,11.0,24.0,10.0,10.0,10.0,10.0,42,18244
2265.0,89.0,8.0,35.0,31.0,31.0,0.0,5.0,0.0,0.0,391.0,78.0,13.0,36.0,49.0,35.0,10.0,9.0,10.0,10.0,42,18322
8379.0,764.0,144.0,281.0,211.0,175.0,24.0,18.0,0.0,39.0,828.0,338.0,73.0,136.0,120.0,94.0,40.0,21.0,15.0,40.0,42,18330
573.0,0.0,18.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,303.0,10.0,30.0,42.0,10.0,39.0,10.0,10.0,10.0,10.0,42,18333
1553.0,207.0,32.0,78.0,20.0,0.0,0.0,23.0,0.0,0.0,443.0,195.0,52.0,49.0,29.0,10.0,10.0,33.0,10.0,10.0,42,18355
1019.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,107.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,18370
2751.0,0.0,72.0,67.0,71.0,112.0,0.0,0.0,0.0,0.0,345.0,10.0,42.0,30.0,49.0,64.0,10.0,10.0,10.0,10.0,42,18405
161.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17861
10362.0,1489.0,337.0,193.0,179.0,145.0,0.0,7.0,0.0,0.0,23.0,225.0,144.0,72.0,106.0,60.0,16.0,14.0,16.0,16.0,42,17866
1563.0,34.0,47.0,79.0,53.0,46.0,0.0,0.0,0.0,0.0,221.0,34.0,26.0,44.0,36.0,29.0,10.0,10.0,10.0,10.0,42,17929
769.0,9.0,52.0,24.0,27.0,40.0,0.0,0.0,0.0,0.0,155.0,15.0,37.0,17.0,21.0,23.0,10.0,10.0,10.0,10.0,42,17002
323.0,0.0,2.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,78.0,10.0,3.0,10.0,12.0,3.0,10.0,10.0,10.0,10.0,42,17005
1018.0,0.0,44.0,58.0,49.0,34.0,0.0,0.0,0.0,0.0,110.0,10.0,15.0,16.0,23.0,11.0,10.0,10.0,10.0,10.0,42,17006
9449.0,41.0,308.0,358.0,217.0,282.0,20.0,0.0,0.0,0.0,316.0,33.0,81.0,71.0,66.0,86.0,26.0,15.0,15.0,15.0,42,17020
872.0,13.0,30.0,39.0,8.0,30.0,0.0,0.0,0.0,0.0,136.0,18.0,24.0,24.0,7.0,20.0,10.0,10.0,10.0,10.0,42,17035
2781.0,87.0,73.0,120.0,112.0,119.0,0.0,0.0,0.0,0.0,265.0,31.0,24.0,45.0,37.0,36.0,10.0,10.0,10.0,10.0,42,17047
7104.0,45.0,129.0,242.0,206.0,222.0,0.0,0.0,0.0,0.0,120.0,54.0,55.0,83.0,65.0,86.0,15.0,15.0,15.0,15.0,42,17061
4153.0,177.0,223.0,175.0,102.0,114.0,0.0,0.0,6.0,0.0,375.0,163.0,77.0,82.0,54.0,67.0,10.0,10.0,10.0,10.0,42,17065
2659.0,9.0,80.0,107.0,56.0,96.0,0.0,0.0,0.0,0.0,400.0,9.0,46.0,43.0,32.0,43.0,10.0,10.0,10.0,10.0,42,17087
19907.0,10285.0,1175.0,873.0,1241.0,741.0,685.0,467.0,559.0,379.0,1037.0,1040.0,274.0,201.0,253.0,209.0,233.0,161.0,210.0,171.0,42,17104
557.0,2.0,6.0,7.0,19.0,18.0,0.0,0.0,0.0,0.0,109.0,5.0,5.0,7.0,13.0,11.0,10.0,10.0,10.0,10.0,42,17213
934.0,35.0,35.0,4.0,25.0,10.0,0.0,0.0,0.0,0.0,252.0,40.0,35.0,8.0,39.0,15.0,10.0,10.0,10.0,10.0,42,17214
304.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,99.0,10.0,10.0,6.0,10.0,12.0,10.0,10.0,10.0,10.0,42,17215
11602.0,82.0,409.0,328.0,214.0,303.0,0.0,0.0,0.0,0.0,665.0,44.0,194.0,176.0,115.0,146.0,16.0,16.0,16.0,16.0,42,17222
20068.0,452.0,648.0,515.0,521.0,498.0,40.0,28.0,0.0,0.0,859.0,271.0,144.0,148.0,175.0,179.0,65.0,33.0,19.0,19.0,42,17225
2564.0,40.0,70.0,63.0,77.0,32.0,0.0,0.0,0.0,0.0,313.0,52.0,44.0,32.0,45.0,21.0,10.0,10.0,10.0,10.0,42,17302
10884.0,114.0,255.0,327.0,274.0,205.0,0.0,0.0,20.0,15.0,364.0,68.0,77.0,92.0,81.0,72.0,16.0,16.0,33.0,24.0,42,17340
274.0,10.0,10.0,16.0,1.0,1.0,0.0,7.0,1.0,1.0,87.0,13.0,12.0,15.0,3.0,2.0,10.0,10.0,3.0,2.0,42,17355
39641.0,5434.0,1353.0,1109.0,944.0,996.0,284.0,125.0,367.0,244.0,1165.0,881.0,284.0,238.0,231.0,197.0,135.0,90.0,179.0,137.0,42,17403
4286.0,0.0,37.0,167.0,55.0,73.0,0.0,0.0,0.0,0.0,264.0,10.0,27.0,90.0,34.0,46.0,10.0,10.0,10.0,10.0,42,17516
6435.0,169.0,241.0,131.0,158.0,135.0,0.0,0.0,0.0,0.0,519.0,237.0,115.0,77.0,93.0,75.0,15.0,15.0,15.0,15.0,42,17538
7794.0,401.0,254.0,423.0,470.0,514.0,0.0,0.0,0.0,166.0,1102.0,275.0,127.0,259.0,280.0,296.0,15.0,15.0,15.0,230.0,42,17554
14298.0,253.0,438.0,420.0,617.0,419.0,0.0,0.0,22.0,15.0,772.0,195.0,158.0,144.0,174.0,170.0,16.0,16.0,36.0,26.0,42,17557
2758.0,0.0,132.0,129.0,72.0,67.0,0.0,0.0,0.0,0.0,324.0,10.0,83.0,60.0,81.0,44.0,10.0,10.0,10.0,10.0,42,17565
6441.0,0.0,200.0,164.0,246.0,274.0,0.0,0.0,0.0,0.0,739.0,15.0,69.0,90.0,111.0,116.0,15.0,15.0,15.0,15.0,42,17569
52301.0,2373.0,1631.0,1613.0,1388.0,1497.0,187.0,127.0,86.0,142.0,1152.0,496.0,249.0,252.0,287.0,254.0,112.0,66.0,72.0,89.0,42,17601
51069.0,7444.0,1223.0,1462.0,1212.0,1489.0,209.0,220.0,193.0,344.0,1282.0,842.0,243.0,349.0,297.0,277.0,127.0,139.0,101.0,147.0,42,17602
1537.0,17.0,5.0,43.0,29.0,32.0,0.0,5.0,0.0,0.0,264.0,24.0,8.0,26.0,24.0,30.0,10.0,7.0,10.0,10.0,42,17721
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17739
869.0,0.0,20.0,14.0,28.0,21.0,0.0,0.0,0.0,0.0,104.0,10.0,14.0,8.0,16.0,10.0,10.0,10.0,10.0,10.0,42,17758
5812.0,1707.0,112.0,78.0,86.0,55.0,0.0,4.0,0.0,0.0,247.0,312.0,47.0,31.0,50.0,28.0,15.0,5.0,15.0,15.0,42,17810
1203.0,1.0,26.0,30.0,32.0,31.0,0.0,0.0,0.0,0.0,112.0,3.0,13.0,13.0,16.0,13.0,10.0,10.0,10.0,10.0,42,17823
232.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,150.0,10.0,10.0,10.0,24.0,35.0,10.0,10.0,10.0,10.0,42,17887
7556.0,932.0,121.0,153.0,201.0,155.0,0.0,0.0,0.0,0.0,266.0,159.0,62.0,83.0,137.0,90.0,15.0,15.0,15.0,15.0,42,17921
536.0,0.0,14.0,14.0,15.0,7.0,0.0,0.0,0.0,0.0,174.0,10.0,15.0,14.0,15.0,11.0,10.0,10.0,10.0,10.0,42,17923
146.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,10.0,40.0,42.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17933
1493.0,4.0,63.0,32.0,45.0,22.0,0.0,0.0,0.0,4.0,260.0,6.0,33.0,23.0,47.0,19.0,10.0,10.0,10.0,6.0,42,17935
1354.0,9.0,20.0,36.0,18.0,13.0,0.0,0.0,0.0,0.0,99.0,15.0,10.0,17.0,12.0,9.0,10.0,10.0,10.0,10.0,42,17959
